wall_time,ros_time,msg_stamp,has_converged,matching_error,inlier_fraction,relative_x,relative_y,relative_z,relative_yaw
172.492325,1778663031.648733,1778663031.479861,1,0.302299,0.758516,-0.968852,-11.413905,-0.524200,-2.673957
172.595490,1778663031.751903,1778663031.579921,1,0.305894,0.754739,-0.966276,-11.413453,-0.521896,-2.673396
172.692853,1778663031.849266,1778663031.679862,1,0.303182,0.756016,-0.969438,-11.414307,-0.522697,-2.674681
172.796825,1778663031.953234,1778663031.780206,1,0.297069,0.761822,-0.963059,-11.409237,-0.529578,-2.673333
172.893802,1778663032.050214,1778663031.879862,1,0.302031,0.758741,-0.963519,-11.412589,-0.525808,-2.673292
173.000945,1778663032.157355,1778663031.980179,1,0.311479,0.751883,-0.970739,-11.414643,-0.526117,-2.673513
173.092706,1778663032.249119,1778663032.079890,1,0.306589,0.755734,-0.962821,-11.415298,-0.522567,-2.672394
173.217605,1778663032.374037,1778663032.180079,1,0.299283,0.759941,-0.958430,-11.406561,-0.518012,-2.674503
173.285278,1778663032.441689,1778663032.284603,1,0.330481,0.734013,-0.960236,-11.415077,-0.507408,-2.671967
173.394331,1778663032.550744,1778663032.379886,1,0.312586,0.749025,-0.968383,-11.419177,-0.518650,-2.673086
173.492038,1778663032.648449,1778663032.479990,1,0.299078,0.760927,-0.968122,-11.415973,-0.528458,-2.673388
173.592151,1778663032.748561,1778663032.579885,1,0.302264,0.757736,-0.967461,-11.413636,-0.526000,-2.674611
173.691208,1778663032.847618,1778663032.679880,1,0.300680,0.760518,-0.965021,-11.413709,-0.527679,-2.672828
173.790911,1778663032.947321,1778663032.779927,1,0.300178,0.760117,-0.963051,-11.413645,-0.520961,-2.673252
173.898794,1778663033.055210,1778663032.879868,1,0.307450,0.753909,-0.967551,-11.417727,-0.521126,-2.673468
173.997613,1778663033.154026,1778663032.979909,1,0.301096,0.760497,-0.964869,-11.413209,-0.525435,-2.672052
174.081822,1778663033.238233,1778663033.080153,1,0.299151,0.761981,-0.966469,-11.413540,-0.524454,-2.672909
174.192725,1778663033.349135,1778663033.179883,1,0.304350,0.756287,-0.968721,-11.414186,-0.523021,-2.674275
174.283194,1778663033.439607,1778663033.284959,1,0.334276,0.730117,-0.963231,-11.420796,-0.505824,-2.672233
174.397275,1778663033.553687,1778663033.379872,1,0.305633,0.754567,-0.958672,-11.410973,-0.513674,-2.672961
174.480809,1778663033.637226,1778663033.479895,1,0.308697,0.752864,-0.962417,-11.411662,-0.512078,-2.674227
174.644501,1778663033.800910,1778663033.579883,1,0.306722,0.755012,-0.974300,-11.419989,-0.521136,-2.673732
174.694665,1778663033.851082,1778663033.679897,1,0.303610,0.757736,-0.967976,-11.412135,-0.524728,-2.673547
174.780136,1778663033.936547,1778663033.779884,1,0.303944,0.756410,-0.963555,-11.414071,-0.523635,-2.671076
174.885282,1778663034.041692,1778663033.879902,1,0.296374,0.763350,-0.959298,-11.412868,-0.522929,-2.673321
175.018975,1778663034.175386,1778663033.979916,1,0.302189,0.757580,-0.971471,-11.417263,-0.524680,-2.674248
175.083309,1778663034.239721,1778663034.079907,1,0.301918,0.758756,-0.970525,-11.417400,-0.519982,-2.673958
175.190825,1778663034.347235,1778663034.179900,1,0.301984,0.757766,-0.968740,-11.415190,-0.519708,-2.673716
175.288334,1778663034.444741,1778663034.284457,1,0.323858,0.740822,-0.957583,-11.415446,-0.515968,-2.671720
175.387894,1778663034.544309,1778663034.379890,1,0.299389,0.759994,-0.965880,-11.411710,-0.518852,-2.674333
175.503491,1778663034.659903,1778663034.479932,1,0.304955,0.757532,-0.972652,-11.415514,-0.525893,-2.673602
175.584056,1778663034.740471,1778663034.579975,1,0.302506,0.758214,-0.960880,-11.415367,-0.520689,-2.671738
175.703616,1778663034.860036,1778663034.680295,1,0.303446,0.757792,-0.970995,-11.414426,-0.523461,-2.674136
175.800364,1778663034.956786,1778663034.780001,1,0.301238,0.759278,-0.970987,-11.415080,-0.522531,-2.674475
175.891165,1778663035.047573,1778663034.879885,1,0.305809,0.756037,-0.968831,-11.412888,-0.525582,-2.672362
176.003828,1778663035.160239,1778663034.980216,1,0.300148,0.761255,-0.966848,-11.417079,-0.526155,-2.672379
176.126210,1778663035.282621,1778663035.079981,1,0.294248,0.767099,-0.963392,-11.414747,-0.522814,-2.673323
176.190396,1778663035.346806,1778663035.180258,1,0.297666,0.762926,-0.969505,-11.419393,-0.520949,-2.673447
176.283486,1778663035.439901,1778663035.284429,1,0.321395,0.742731,-0.961874,-11.418822,-0.514671,-2.672318
176.406522,1778663035.562932,1778663035.379945,1,0.306389,0.754156,-0.971655,-11.417897,-0.518262,-2.673852
176.494014,1778663035.650425,1778663035.479944,1,0.303287,0.754766,-0.964117,-11.413717,-0.517370,-2.674024
176.594005,1778663035.750414,1778663035.580348,1,0.302247,0.759597,-0.963466,-11.411697,-0.524439,-2.672361
176.690088,1778663035.846497,1778663035.680075,1,0.300393,0.760082,-0.965399,-11.412855,-0.523460,-2.672835
176.789764,1778663035.946173,1778663035.779937,1,0.298501,0.761369,-0.960164,-11.415873,-0.514635,-2.673778
176.883382,1778663036.039793,1778663035.879991,1,0.303345,0.757466,-0.969195,-11.413644,-0.520314,-2.673445
176.993999,1778663036.150415,1778663035.979958,1,0.303960,0.756796,-0.969762,-11.418911,-0.524598,-2.673051
177.092880,1778663036.249290,1778663036.079939,1,0.298481,0.763142,-0.968309,-11.418954,-0.525770,-2.672965
177.187762,1778663036.344171,1778663036.179963,1,0.298666,0.760777,-0.965930,-11.415488,-0.518595,-2.673288
177.287352,1778663036.443761,1778663036.284446,1,0.323376,0.740198,-0.961247,-11.418440,-0.507627,-2.672216
177.392689,1778663036.549098,1778663036.379949,1,0.299187,0.759726,-0.961489,-11.412206,-0.521380,-2.672737
177.495542,1778663036.651954,1778663036.479957,1,0.302795,0.757519,-0.969821,-11.412292,-0.520543,-2.673954
177.616930,1778663036.773348,1778663036.580286,1,0.305514,0.757022,-0.965791,-11.415126,-0.524930,-2.673521
177.684664,1778663036.841075,1778663036.679955,1,0.302016,0.759536,-0.969739,-11.415171,-0.520754,-2.674021
177.812792,1778663036.969202,1778663036.779955,1,0.303326,0.758202,-0.970074,-11.412843,-0.526463,-2.673658
177.920481,1778663037.076897,1778663036.879977,1,0.298654,0.762224,-0.968259,-11.412679,-0.522389,-2.673506
177.995028,1778663037.151435,1778663036.979949,1,0.305899,0.757027,-0.966638,-11.417521,-0.526120,-2.672689
178.098659,1778663037.255071,1778663037.079967,1,0.300911,0.759771,-0.964892,-11.417147,-0.521158,-2.673205
178.201647,1778663037.358060,1778663037.179967,1,0.298330,0.761919,-0.964898,-11.411793,-0.523533,-2.672852
178.294773,1778663037.451181,1778663037.284501,1,0.324383,0.739664,-0.962526,-11.411922,-0.516113,-2.672524
178.395725,1778663037.552136,1778663037.380606,1,0.297977,0.761355,-0.963715,-11.414861,-0.517537,-2.673294
178.497689,1778663037.654101,1778663037.479959,1,0.302971,0.759031,-0.966233,-11.414357,-0.524809,-2.673496
178.604254,1778663037.760666,1778663037.580422,1,0.301280,0.757802,-0.966147,-11.415917,-0.517432,-2.673821
178.699740,1778663037.856150,1778663037.679968,1,0.302639,0.757193,-0.972272,-11.416555,-0.522549,-2.674447
178.788256,1778663037.944671,1778663037.779946,1,0.293559,0.766347,-0.964891,-11.413628,-0.524888,-2.673104
178.889251,1778663038.045666,1778663037.879966,1,0.296934,0.762930,-0.968638,-11.417224,-0.526858,-2.674283
178.983898,1778663038.140311,1778663037.980089,1,0.296350,0.763234,-0.967224,-11.410574,-0.526876,-2.674106
179.083457,1778663038.239872,1778663038.080194,1,0.297030,0.762281,-0.970656,-11.414096,-0.523037,-2.673399
179.190940,1778663038.347351,1778663038.180194,1,0.295159,0.764369,-0.973061,-11.413981,-0.530778,-2.673878
179.293869,1778663038.450278,1778663038.284461,1,0.320870,0.743658,-0.957812,-11.415734,-0.512952,-2.671680
179.392511,1778663038.548919,1778663038.380181,1,0.300966,0.760229,-0.967525,-11.417631,-0.523325,-2.673103
179.495805,1778663038.652217,1778663038.479981,1,0.298744,0.761190,-0.965315,-11.409750,-0.522676,-2.673873
179.596954,1778663038.753364,1778663038.580005,1,0.298751,0.760673,-0.965773,-11.413065,-0.520815,-2.674054
179.691733,1778663038.848181,1778663038.679985,1,0.301007,0.760006,-0.966880,-11.416909,-0.524530,-2.673086
179.810596,1778663038.967009,1778663038.779993,1,0.302580,0.758187,-0.962462,-11.414104,-0.527049,-2.672340
179.886352,1778663039.043181,1778663038.880001,1,0.298860,0.761050,-0.965024,-11.414165,-0.522995,-2.673458
180.010563,1778663039.166980,1778663038.979972,1,0.296963,0.762401,-0.966741,-11.410867,-0.518693,-2.674078
180.091026,1778663039.247440,1778663039.079991,1,0.302523,0.758339,-0.970717,-11.412333,-0.516257,-2.675344
180.208748,1778663039.365157,1778663039.180340,1,0.306303,0.753600,-0.965194,-11.412842,-0.520198,-2.673313
180.318769,1778663039.475180,1778663039.284472,1,0.329439,0.734520,-0.952198,-11.414303,-0.506593,-2.671035
180.427297,1778663039.583706,1778663039.380069,1,0.302323,0.757103,-0.966127,-11.412404,-0.524405,-2.673801
180.491863,1778663039.648276,1778663039.479995,1,0.299793,0.758550,-0.966719,-11.411453,-0.522248,-2.673489
180.603657,1778663039.760067,1778663039.580019,1,0.297341,0.762553,-0.962837,-11.413549,-0.527139,-2.672484
180.681675,1778663039.838098,1778663039.680006,1,0.294862,0.763269,-0.969120,-11.414359,-0.527251,-2.674179
180.784042,1778663039.940455,1778663039.780035,1,0.297061,0.762912,-0.966033,-11.412330,-0.520862,-2.674663
180.887335,1778663040.043742,1778663039.880021,1,0.293018,0.765545,-0.971554,-11.418877,-0.524178,-2.674286
180.992472,1778663040.148881,1778663039.980217,1,0.296514,0.763527,-0.970977,-11.413424,-0.528912,-2.673784
181.086693,1778663040.243112,1778663040.080116,1,0.295606,0.763559,-0.974302,-11.418534,-0.527035,-2.674555
181.203182,1778663040.359599,1778663040.180227,1,0.299095,0.761317,-0.970398,-11.414119,-0.520838,-2.674225
181.280293,1778663040.436713,1778663040.284832,1,0.323774,0.741053,-0.959501,-11.414351,-0.519338,-2.671782
181.390136,1778663040.546545,1778663040.380030,1,0.298538,0.761473,-0.970125,-11.411813,-0.529133,-2.674430
181.495270,1778663040.651682,1778663040.480054,1,0.298292,0.762334,-0.967132,-11.413889,-0.523582,-2.673086
181.587729,1778663040.744142,1778663040.580053,1,0.297266,0.763972,-0.967286,-11.413788,-0.527542,-2.673772
181.734350,1778663040.890763,1778663040.680166,1,0.301767,0.759411,-0.967199,-11.413790,-0.526214,-2.672667
181.792289,1778663040.948699,1778663040.780020,1,0.297790,0.761828,-0.966053,-11.412393,-0.520500,-2.674479
181.914823,1778663041.071233,1778663040.880076,1,0.305064,0.756986,-0.966257,-11.411521,-0.523531,-2.672988
181.990106,1778663041.146515,1778663040.980324,1,0.303358,0.758178,-0.958777,-11.411915,-0.518791,-2.671695
182.089869,1778663041.246278,1778663041.080046,1,0.297112,0.762935,-0.967016,-11.416492,-0.523098,-2.673592
182.189461,1778663041.345868,1778663041.180055,1,0.296641,0.763594,-0.969633,-11.419176,-0.519232,-2.674656
182.286871,1778663041.443301,1778663041.285023,1,0.320570,0.742708,-0.959238,-11.417272,-0.505311,-2.672446
182.392322,1778663041.548729,1778663041.380041,1,0.307356,0.752254,-0.964130,-11.420271,-0.513407,-2.671379
182.484651,1778663041.641059,1778663041.480431,1,0.297622,0.760621,-0.965849,-11.414659,-0.511993,-2.673283
182.595215,1778663041.751651,1778663041.580036,1,0.304484,0.756622,-0.966464,-11.422956,-0.514434,-2.673499
182.739289,1778663041.895701,1778663041.680042,1,0.294638,0.764955,-0.962605,-11.416759,-0.514551,-2.674299
182.801023,1778663041.957439,1778663041.780606,1,0.294498,0.765520,-0.964086,-11.412378,-0.516694,-2.674212
182.887271,1778663042.043680,1778663041.880035,1,0.297662,0.760698,-0.966950,-11.417844,-0.517862,-2.673067
183.000085,1778663042.156494,1778663041.980050,1,0.298774,0.760648,-0.973594,-11.421197,-0.527291,-2.673403
183.090343,1778663042.246756,1778663042.080058,1,0.296629,0.762115,-0.968911,-11.418408,-0.520335,-2.674050
183.188012,1778663042.344422,1778663042.181941,1,0.295822,0.765168,-0.966611,-11.412958,-0.521651,-2.673929
183.295926,1778663042.452339,1778663042.284517,1,0.324570,0.739234,-0.966113,-11.418446,-0.513362,-2.672321
183.397956,1778663042.554373,1778663042.380764,1,0.297301,0.763038,-0.973684,-11.421551,-0.524382,-2.673515
183.493798,1778663042.650208,1778663042.480065,1,0.296573,0.763301,-0.963759,-11.414622,-0.528033,-2.673081
183.590036,1778663042.746445,1778663042.580066,1,0.297162,0.762829,-0.968861,-11.420447,-0.514618,-2.673708
183.689250,1778663042.845659,1778663042.680067,1,0.295874,0.761068,-0.963981,-11.412336,-0.519789,-2.673254
183.788043,1778663042.944452,1778663042.780138,1,0.296758,0.762697,-0.973992,-11.418922,-0.528669,-2.672787
183.916368,1778663043.072780,1778663042.880106,1,0.295048,0.764870,-0.964275,-11.413704,-0.517655,-2.673810
183.989935,1778663043.146347,1778663042.980076,1,0.297857,0.760417,-0.961460,-11.417393,-0.517922,-2.672691
184.086920,1778663043.243335,1778663043.080325,1,0.297338,0.761253,-0.968006,-11.416965,-0.515112,-2.673202
184.233535,1778663043.389946,1778663043.180234,1,0.299493,0.761835,-0.971578,-11.417470,-0.523606,-2.673521
184.313115,1778663043.469525,1778663043.284523,1,0.322170,0.743573,-0.962325,-11.417296,-0.516238,-2.672989
184.392264,1778663043.548674,1778663043.380090,1,0.299080,0.762647,-0.971879,-11.415998,-0.525114,-2.673677
184.495931,1778663043.652340,1778663043.480058,1,0.299443,0.760997,-0.969036,-11.417427,-0.513858,-2.674116
184.619820,1778663043.776233,1778663043.580080,1,0.297578,0.761940,-0.967355,-11.415712,-0.515385,-2.673323
184.687157,1778663043.843571,1778663043.680074,1,0.299528,0.759197,-0.967721,-11.417448,-0.515722,-2.673673
184.782733,1778663043.939152,1778663043.780039,1,0.295042,0.765287,-0.968359,-11.415795,-0.518577,-2.674058
184.897934,1778663044.054344,1778663043.880082,1,0.299828,0.760442,-0.963027,-11.417188,-0.521457,-2.673217
184.984800,1778663044.141212,1778663043.980118,1,0.298070,0.761140,-0.967697,-11.416643,-0.526225,-2.672744
185.085145,1778663044.241556,1778663044.080110,1,0.297535,0.764359,-0.971852,-11.420506,-0.527902,-2.673099
185.191560,1778663044.347979,1778663044.180382,1,0.296943,0.762734,-0.967649,-11.414607,-0.522810,-2.673275
185.286351,1778663044.442763,1778663044.284547,1,0.315671,0.746885,-0.965585,-11.419361,-0.506786,-2.674159
185.389531,1778663044.545944,1778663044.380021,1,0.294728,0.764766,-0.963643,-11.412881,-0.521052,-2.672743
185.491863,1778663044.648276,1778663044.480940,1,0.296874,0.763976,-0.972605,-11.416397,-0.524674,-2.674045
185.602425,1778663044.758836,1778663044.580653,1,0.303499,0.759221,-0.971464,-11.420864,-0.517890,-2.673919
185.689114,1778663044.845525,1778663044.680140,1,0.301948,0.757310,-0.963454,-11.412127,-0.516567,-2.673405
185.805060,1778663044.961474,1778663044.780118,1,0.296569,0.765412,-0.974562,-11.417485,-0.526650,-2.674468
185.898960,1778663045.055372,1778663044.880595,1,0.295435,0.764302,-0.961730,-11.411984,-0.521359,-2.673420
185.985671,1778663045.142080,1778663044.980139,1,0.299858,0.760496,-0.972042,-11.414078,-0.526700,-2.674368
186.082325,1778663045.238736,1778663045.080044,1,0.300709,0.760497,-0.969299,-11.418060,-0.523241,-2.673033
186.191103,1778663045.347511,1778663045.180130,1,0.296775,0.762816,-0.969807,-11.420414,-0.521547,-2.673949
186.313313,1778663045.469725,1778663045.284619,1,0.321030,0.741797,-0.962125,-11.413657,-0.515069,-2.673307
186.383590,1778663045.540001,1778663045.382729,1,0.298034,0.761445,-0.970144,-11.416498,-0.519989,-2.674253
186.489570,1778663045.645979,1778663045.480353,1,0.299239,0.759047,-0.968419,-11.415785,-0.519654,-2.673697
186.619616,1778663045.776026,1778663045.580433,1,0.296299,0.764697,-0.968591,-11.414906,-0.519057,-2.673684
186.688787,1778663045.845196,1778663045.680295,1,0.299883,0.760363,-0.968060,-11.417812,-0.519705,-2.673120
186.795716,1778663045.952131,1778663045.780191,1,0.297111,0.763862,-0.973242,-11.419977,-0.517134,-2.674789
186.895914,1778663046.052328,1778663045.880124,1,0.298721,0.762536,-0.971178,-11.416676,-0.530304,-2.673631
186.991282,1778663046.147692,1778663045.980147,1,0.296746,0.761877,-0.963449,-11.414918,-0.522369,-2.673438
187.104137,1778663046.260549,1778663046.080443,1,0.294931,0.766317,-0.969866,-11.412621,-0.532172,-2.673312
187.188978,1778663046.345389,1778663046.180605,1,0.295902,0.764922,-0.970461,-11.416531,-0.532056,-2.672975
187.301119,1778663046.457531,1778663046.284778,1,0.318707,0.745397,-0.959144,-11.417301,-0.508989,-2.672052
187.395179,1778663046.551591,1778663046.380202,1,0.301183,0.759492,-0.964088,-11.415113,-0.522949,-2.673082
187.492707,1778663046.649117,1778663046.480541,1,0.296110,0.763234,-0.963876,-11.413717,-0.513967,-2.674208
187.586641,1778663046.743048,1778663046.580132,1,0.294430,0.765753,-0.968207,-11.413813,-0.519553,-2.673860
187.699555,1778663046.855969,1778663046.680123,1,0.302499,0.758143,-0.970438,-11.417645,-0.522530,-2.673708
187.817645,1778663046.974056,1778663046.780425,1,0.296399,0.763173,-0.961235,-11.408031,-0.517668,-2.674276
187.884632,1778663047.041047,1778663046.880152,1,0.311937,0.749421,-0.966688,-11.421352,-0.508637,-2.673109
187.982842,1778663047.139253,1778663046.980226,1,0.298042,0.760094,-0.958399,-11.413571,-0.515048,-2.673010
188.083544,1778663047.239952,1778663047.080311,1,0.301458,0.758314,-0.966682,-11.414625,-0.521385,-2.673402
188.199531,1778663047.355941,1778663047.180079,1,0.299713,0.757057,-0.963822,-11.413872,-0.508660,-2.673916
188.285361,1778663047.441768,1778663047.285142,1,0.324012,0.741251,-0.957884,-11.417859,-0.507921,-2.672820
188.399922,1778663047.556334,1778663047.380147,1,0.296511,0.763096,-0.969808,-11.417336,-0.516942,-2.673284
188.496728,1778663047.653141,1778663047.480195,1,0.296713,0.762900,-0.967879,-11.417958,-0.530040,-2.673348
188.594754,1778663047.751163,1778663047.580220,1,0.296505,0.763208,-0.972638,-11.418420,-0.529769,-2.673382
188.729626,1778663047.886042,1778663047.680512,1,0.294137,0.766560,-0.968207,-11.410680,-0.525785,-2.674268
188.791217,1778663047.947646,1778663047.780174,1,0.295921,0.765495,-0.964206,-11.414634,-0.521294,-2.673713
188.920616,1778663048.077025,1778663047.880572,1,0.298664,0.759800,-0.970737,-11.413396,-0.521701,-2.673244
188.991668,1778663048.148077,1778663047.980199,1,0.298021,0.764096,-0.971734,-11.416290,-0.528186,-2.673694
189.115841,1778663048.272258,1778663048.080667,1,0.295088,0.765094,-0.966836,-11.418177,-0.520290,-2.673090
189.189572,1778663048.345987,1778663048.180227,1,0.298679,0.762977,-0.969893,-11.415992,-0.527230,-2.672945
189.285343,1778663048.441754,1778663048.284645,1,0.318594,0.745941,-0.963964,-11.419725,-0.521081,-2.673245
189.417380,1778663048.573791,1778663048.380172,1,0.300223,0.761146,-0.967838,-11.414492,-0.517718,-2.673991
189.493637,1778663048.650050,1778663048.480479,1,0.294615,0.763480,-0.965862,-11.415680,-0.515866,-2.674532
189.597306,1778663048.753719,1778663048.580619,1,0.307963,0.753790,-0.963485,-11.419127,-0.506033,-2.672195
189.690194,1778663048.846604,1778663048.680205,1,0.300054,0.760012,-0.966767,-11.415783,-0.514505,-2.673996
189.794544,1778663048.950953,1778663048.780191,1,0.301190,0.759259,-0.971064,-11.421507,-0.520236,-2.673937
189.888125,1778663049.044541,1778663048.880219,1,0.300001,0.759508,-0.963241,-11.411804,-0.523413,-2.672712
189.994374,1778663049.150786,1778663048.980183,1,0.294334,0.763942,-0.960413,-11.408644,-0.517917,-2.672597
190.091769,1778663049.248185,1778663049.080184,1,0.297447,0.763070,-0.970508,-11.415540,-0.524889,-2.674695
190.193332,1778663049.349741,1778663049.180195,1,0.300095,0.762709,-0.975879,-11.416983,-0.526038,-2.674860
190.287282,1778663049.443691,1778663049.285256,1,0.322909,0.741234,-0.965393,-11.415414,-0.516501,-2.673137
190.393785,1778663049.550196,1778663049.380206,1,0.298087,0.761018,-0.962078,-11.413920,-0.516036,-2.672911
190.499025,1778663049.655443,1778663049.480182,1,0.301891,0.760035,-0.972008,-11.416633,-0.524325,-2.674074
190.584614,1778663049.741029,1778663049.580346,1,0.295287,0.765609,-0.972111,-11.422360,-0.524014,-2.673578
190.688567,1778663049.844978,1778663049.680609,1,0.296703,0.761891,-0.971440,-11.418490,-0.517940,-2.674226
190.796037,1778663049.952446,1778663049.780367,1,0.299931,0.760904,-0.973490,-11.414594,-0.522438,-2.674207
190.888335,1778663050.044744,1778663049.880244,1,0.294235,0.765195,-0.961309,-11.411063,-0.525072,-2.672727
191.009941,1778663050.166350,1778663049.980220,1,0.296941,0.763043,-0.966747,-11.415448,-0.522138,-2.673498
191.093877,1778663050.250284,1778663050.080274,1,0.298307,0.762912,-0.973279,-11.417986,-0.521032,-2.674084
191.190732,1778663050.347142,1778663050.180307,1,0.297567,0.761327,-0.969059,-11.416378,-0.518801,-2.674466
191.292220,1778663050.448628,1778663050.284662,1,0.324752,0.739385,-0.958289,-11.417562,-0.509347,-2.671926
191.400002,1778663050.556414,1778663050.380218,1,0.299323,0.761316,-0.970814,-11.415721,-0.522012,-2.673722
191.492378,1778663050.648789,1778663050.480344,1,0.301940,0.758179,-0.970283,-11.416375,-0.526034,-2.673010
191.594923,1778663050.751335,1778663050.580206,1,0.295936,0.764240,-0.968526,-11.415893,-0.525416,-2.674620
191.694065,1778663050.850473,1778663050.680455,1,0.295035,0.765226,-0.963555,-11.414632,-0.520367,-2.674107
191.794023,1778663050.950434,1778663050.780323,1,0.297605,0.762623,-0.968595,-11.414254,-0.523205,-2.672330
191.928373,1778663051.084785,1778663050.880250,1,0.304171,0.755290,-0.969385,-11.417662,-0.522322,-2.674865
191.988125,1778663051.144533,1778663050.980247,1,0.299446,0.759849,-0.965825,-11.410192,-0.520769,-2.674313
192.090478,1778663051.246890,1778663051.080375,1,0.297323,0.762093,-0.972713,-11.420716,-0.533209,-2.673834
192.191074,1778663051.347494,1778663051.180225,1,0.295984,0.764526,-0.965706,-11.408648,-0.528630,-2.674267
192.304903,1778663051.461320,1778663051.284761,1,0.323759,0.742721,-0.960494,-11.416160,-0.518260,-2.671841
192.387996,1778663051.544418,1778663051.380610,1,0.300678,0.759719,-0.968584,-11.418999,-0.524662,-2.672667
192.500592,1778663051.657003,1778663051.481091,1,0.293561,0.764946,-0.971980,-11.418005,-0.518483,-2.674743
192.603200,1778663051.759613,1778663051.580367,1,0.296857,0.761550,-0.976251,-11.418248,-0.522470,-2.674553
192.690640,1778663051.847048,1778663051.680243,1,0.300290,0.760206,-0.972356,-11.416630,-0.517645,-2.673856
192.788427,1778663051.944835,1778663051.780242,1,0.300167,0.759389,-0.957464,-11.408189,-0.521862,-2.672731
192.895405,1778663052.051828,1778663051.880708,1,0.298746,0.761170,-0.972308,-11.417786,-0.521188,-2.674335
192.991942,1778663052.148350,1778663051.980271,1,0.301392,0.759601,-0.968420,-11.418914,-0.522108,-2.673791
193.093896,1778663052.250307,1778663052.080292,1,0.299729,0.760927,-0.960684,-11.410707,-0.514326,-2.673900
193.189266,1778663052.345675,1778663052.180978,1,0.296450,0.762600,-0.959797,-11.410233,-0.524537,-2.673044
193.292520,1778663052.448930,1778663052.285056,1,0.325716,0.739262,-0.956247,-11.417985,-0.510944,-2.672537
193.394481,1778663052.550893,1778663052.380249,1,0.304105,0.754503,-0.962699,-11.413268,-0.515355,-2.672887
193.523584,1778663052.679999,1778663052.480590,1,0.302011,0.758027,-0.965092,-11.414059,-0.509129,-2.674118
193.638275,1778663052.794689,1778663052.580264,1,0.302740,0.758671,-0.965749,-11.416535,-0.513887,-2.673037
193.686404,1778663052.842812,1778663052.680265,1,0.301830,0.758717,-0.970828,-11.418227,-0.522790,-2.674264
193.790892,1778663052.947301,1778663052.780531,1,0.300461,0.761682,-0.965068,-11.416068,-0.516499,-2.673869
193.890398,1778663053.046805,1778663052.880247,1,0.302147,0.757037,-0.966742,-11.414938,-0.519329,-2.673776
193.998508,1778663053.154917,1778663052.980264,1,0.296721,0.762632,-0.971496,-11.421438,-0.528151,-2.673195
194.091395,1778663053.247804,1778663053.080446,1,0.299048,0.761641,-0.971152,-11.417931,-0.521569,-2.672863
194.185957,1778663053.342369,1778663053.180273,1,0.294667,0.765023,-0.962611,-11.410166,-0.523412,-2.673718
194.297980,1778663053.454392,1778663053.284770,1,0.318052,0.747998,-0.963046,-11.415533,-0.518046,-2.672661
194.386669,1778663053.543076,1778663053.380338,1,0.300759,0.760438,-0.967439,-11.416423,-0.522677,-2.673728
194.497301,1778663053.653713,1778663053.480323,1,0.294840,0.763085,-0.969018,-11.412971,-0.528987,-2.673131
194.587701,1778663053.744113,1778663053.580545,1,0.298549,0.763278,-0.973318,-11.417418,-0.521745,-2.675820
194.704356,1778663053.860767,1778663053.680605,1,0.299034,0.761675,-0.968835,-11.419282,-0.525131,-2.673239
194.787611,1778663053.944019,1778663053.780399,1,0.296750,0.763873,-0.965632,-11.412441,-0.525411,-2.672971
194.896468,1778663054.052878,1778663053.880281,1,0.297211,0.762870,-0.966233,-11.413517,-0.523366,-2.673465
194.992168,1778663054.148588,1778663053.980455,1,0.296867,0.763767,-0.972810,-11.418846,-0.525045,-2.674280
195.102305,1778663054.258722,1778663054.080529,1,0.299278,0.760417,-0.965961,-11.413568,-0.519999,-2.673328
195.183560,1778663054.339968,1778663054.180349,1,0.297618,0.764403,-0.966857,-11.415566,-0.521982,-2.673512
195.282023,1778663054.438436,1778663054.285245,1,0.317493,0.746711,-0.953003,-11.413082,-0.509086,-2.671378
195.396359,1778663054.552770,1778663054.380297,1,0.295795,0.764405,-0.966839,-11.416205,-0.528112,-2.672301
195.498982,1778663054.655394,1778663054.480398,1,0.298285,0.762044,-0.968107,-11.416514,-0.522511,-2.672636
195.587431,1778663054.743844,1778663054.580839,1,0.300854,0.759709,-0.970369,-11.414347,-0.524099,-2.673908
195.699634,1778663054.856051,1778663054.680586,1,0.303598,0.755716,-0.976003,-11.423985,-0.512316,-2.674810
195.795012,1778663054.951426,1778663054.780287,1,0.297603,0.761137,-0.959320,-11.416714,-0.510854,-2.673602
195.886847,1778663055.043254,1778663054.880461,1,0.299388,0.762489,-0.966104,-11.416964,-0.517399,-2.672599
196.000732,1778663055.157147,1778663054.980791,1,0.303450,0.757289,-0.965405,-11.414948,-0.518749,-2.673332
196.091945,1778663055.248354,1778663055.080294,1,0.296232,0.763120,-0.967162,-11.412223,-0.519984,-2.675324
196.194294,1778663055.350703,1778663055.180295,1,0.305017,0.757235,-0.971287,-11.416249,-0.523597,-2.672575
196.289026,1778663055.445433,1778663055.285011,1,0.319976,0.743692,-0.960622,-11.415274,-0.508825,-2.673923
196.392193,1778663055.548600,1778663055.380836,1,0.301782,0.758545,-0.967394,-11.415155,-0.518239,-2.673078
196.504299,1778663055.660712,1778663055.480356,1,0.292940,0.766987,-0.965471,-11.413341,-0.524815,-2.673662
196.581522,1778663055.737937,1778663055.580336,1,0.302300,0.759397,-0.969336,-11.417236,-0.520037,-2.674366
196.687774,1778663055.844187,1778663055.680787,1,0.300755,0.760991,-0.967905,-11.416259,-0.522422,-2.674124
196.787704,1778663055.944113,1778663055.780350,1,0.294765,0.765197,-0.970221,-11.418235,-0.521448,-2.673551
