cloud_index,x_m,y_m,z_m,yaw_deg,range_descriptor,angle_descriptor,source_id,cloud_path
7520,7.56794323,18.1662948,0,-71.3228115,1.29268289;8.50609779;22.5853672;24.3231697;22.4146347;34.1219482;43.2743912;26.3109779;22.4268322;24.408535;40.6890221;77.7317123;104.554878;69.3597565;52.8719521;56.9207306;47.9634171;49.7682953;49.5060959;51.5304909;45.8475571;33.7743912;47.0548782;44.1036606;34.3475647;49.4268265;26.1951218;31.0426826;35.0060959;34.4451218;11.5792685;14.3048782;7.55487823;9.55487823;13.7926826;7.29268265;6.45731688;19.4939041;11.0670729;36.7378044,38.2743912;41.9146347;44.0000038;55.6219559;70.5792618;95.3719482;99.9024277;110.402443;60.6829224;84.8414536;87.9756088;75.9451294;35.8170738;28.1402435;10.3841457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42682934;5.32317066;6.20121956;8.86585331;6.09756088;15.6768303;24.9146328;26.9207325;32.5914688;20.7926807;23.9756126;49.8475571;98.25;64.9634171;21.9390221,44,solid_clouds/keyframe_94.pcd
7600,7.5638249,18.1647141,0,-71.3258739,1.4233129;8.66257668;24.4478531;27.1411037;21.7668724;35.098156;45.4846611;29.7055187;21.6380367;22.9447842;41.4417191;73.1104279;103.895706;75.3374176;54.3803711;59.4601212;50.0797577;47.2822075;51.8711662;48.2944794;47.4171791;36.3865051;50.1226959;46.1533737;35.503067;48.6625786;27.7975464;27.4601212;38.8098145;31.4233112;10.5521469;12;8.94478512;12.2638035;12.478528;7.07361984;9.6503067;18.9447861;12.503067;35.1717796,34.5644188;45.9325104;45.7055168;55.1349678;71.5889664;96.2822266;104.294472;110.196327;65.1717758;85.3558273;90.294487;75.3251495;36.8036766;29.5337429;11.7852755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.06134963;5.35582829;8.0490799;8.89570618;6.84662628;16.0797539;24.4478512;26.490799;31.2453957;21.3067474;23.9815941;48.5153389;104.815956;63.2024498;22.5214729,44,solid_clouds/keyframe_95.pcd
7680,9.05252088,17.7894919,0,-24.4136409,1.38655472;6.86554623;13.8193283;17.0336132;16.1806717;21.5756302;23.4201698;15.1974792;32.5210075;26.8067245;42.373951;82.0210114;70.6176453;52.8151245;44.7436981;55.8571396;58.0336075;50.4915924;56.9663849;47.6512604;48.1554642;36.8319359;63.2689056;45.1302528;43.5210075;37.7479019;37.4495811;39.8865547;81.8361359;19.5882359;28.7899151;30.3907566;31.1260509;29.1512604;42.3739471;60.5084;42.218483;53.9411736;25.2016811;14.289916,119.789932;126.172279;125.138664;111.012596;67.9453888;23.8949585;7.03361368;8.12184906;21.7647057;28.8025208;18.6680679;11.4873953;11.6512613;8.34873962;1.67647064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.1932793;65.7394943;60.6974792;28.8907566;19.6260529;25.415966;25.6512623;25.0210075;25.3571434;37.6134491;47.5336189;68.5;88.7436981;159.130219;150.163849,44,solid_clouds/keyframe_96.pcd
7760,10.7900623,16.9643574,0,-119.578331,1.89090908;12.0272732;23.3818169;29.3999996;27.09091;35.1545448;48.1727295;30.1545429;64.4909134;91.6818237;160.327271;109.572731;121.163635;94.4636383;45.0090942;40.136364;27.8363628;20.0181808;25.7181816;20.4363632;13.0818176;11.2999992;10.8909092;8.5;6.10909081;8.72727299;13.636363;28.6272717;44.5;34.3454552;0;0;0;0;0;0;0;0;0;0,97.509079;76.8908997;25.9454575;33.6545486;29.1999989;28.5909081;21.3818207;33.6454582;27.5636387;33.7090912;41.2363548;46.3818169;57.2181778;54.9363632;14.5727272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.2909107;32.5636368;29.6000042;36.6636353;30.772728;32.1000023;50.5636253;35.5090904;30.4909134;43.8272705;46.3818169;42.2818146;32.6363602;37.1090889;85.6181793,44,solid_clouds/keyframe_97.pcd
7840,10.7888789,16.9640611,0,-119.651287,1.7904762;10.9428577;24.1142845;28.5619049;27.4571438;40.8285713;56.228569;39.6666679;87.9904709;112.314301;181.333328;131.133347;142.542877;102.952377;53.8190422;45.714283;30.047617;20.2857113;28.4476166;18.2380943;17.0190468;14.2380962;19.3809509;7.87619019;12.2285719;8.89523792;14.1619053;30.666666;42.2857094;39.6476173;0;0;0;0;0;0;0;0;0;0,104.371429;91.0857162;35.3238106;35.8380966;36.2666664;30.104763;29.0095215;36.7999992;32.9333344;37.3238106;46.9904785;51.6666756;62.3238068;65.2666626;15.3904772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.180954;35.8952408;31.9238091;38.0761948;33.2095222;36.0380974;52.1904869;39.2190514;33.8761902;57.3523941;62.0857162;53.1714287;40.9428596;45.9904785;98.9619064,44,solid_clouds/keyframe_98.pcd
7920,10.7856109,16.9639032,0,-119.630704,1.82857144;12.4285717;23.4285717;28.742857;28.1428566;40.6285706;55.5333328;39.9809532;74.8666687;114.380951;173.380981;127.828583;138.399994;102.142853;48.9428596;43.1142845;31.9523811;19.5333328;27.8666668;17.8285713;15.3047619;15.4952393;18.0952377;7.3619051;8.74285698;7.55238104;14.8380947;32.0952377;44.2190475;36.8571434;0;0;0;0;0;0;0;0;0;0,106.714302;86.8666763;33.5809517;28.0571442;34.5714302;31.4285755;27.8380966;36.0380936;31.3809547;36.7619057;43.4000015;51.1333313;60.895237;63.8190422;14.4476194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.0761909;35.2571411;30.9523792;37.7904739;33.0666656;35.5047607;50.5333328;37.8190498;33.2571449;59.3904724;58.8285675;52.2000046;41.1333351;44.6000061;93.1714478,44,solid_clouds/keyframe_99.pcd
8000,10.7867299,16.9643848,0,-119.616184,1.88679242;11.6509438;24.5660381;29.3018856;27.6509438;37.5471725;53.4811325;34.6981087;80.1981125;111.64151;176.801926;130.57547;140.235855;104.622643;47.71698;44.5188713;28.7547169;20.2075462;27.2735844;20.5566044;15.3962269;13.9433956;17.5283012;9.1603775;12;10.7264147;13.4811325;30.0566025;41.9528275;36.537735;0;0;0;0;0;0;0;0;0;0,106.35849;86.0282974;33.5471687;36.886795;33.537735;30.8962288;25.8113213;37.8490562;29.3113232;37.4811325;41.7924576;53.4433899;61.613205;62.6226425;14.9528303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.5283031;35.2735863;30.5660381;38.6132011;33.56604;34.9716988;50.8679237;39.0754662;34.0660362;54.3679199;61.5094376;51.2264099;40.2641449;43.3490562;94.29245,44,solid_clouds/keyframe_100.pcd
8080,10.7875903,16.9635794,0,-119.620576,1.8490566;12.0377359;23.5283012;29.7452812;27.8773575;37.820755;52.2264137;38.8490562;75.4433899;109.273575;167.64151;121.87735;134.301895;100.207542;45.9811287;43.7358475;29.820755;20.6226406;27.8490562;19.3018875;15.2924528;10.4811325;14.3018875;6.21698141;10.9811325;10.0660381;13.2830191;32.820755;43.103775;37.35849;0;0;0;0;0;0;0;0;0;0,101.320755;85.0377426;31.0283012;35.7264137;33.8773575;31.5849037;26.3679237;35.896225;29.5471687;36.7547188;39.8396225;51.4056511;60.3018761;60.9339561;13.320755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.4528313;34.6698151;30.0471687;35.1320763;32.0188675;33.5;51.5094337;36.7641525;35.254715;51.1132088;56.0000038;48.9150848;39.7641525;40.8773537;94.9339523,44,solid_clouds/keyframe_101.pcd
8160,10.7875874,16.9631697,0,-119.650963,1.84615386;11.6730766;24.2307701;30.5769234;28.3942318;37.875;53.7307663;43.3557701;78.8173065;103.971161;176.682693;126.41346;134.442307;101.134605;53.0673065;42.6057701;29.8173084;21.0480785;26.7307701;19.8942299;15.1826925;12.5865383;14.0384626;11.375;10.3653851;10.1826916;13.7788467;33.1923065;43.634613;38.9423065;0;0;0;0;0;0;0;0;0;0,104.259621;85.1730881;35.259613;32.9134598;33.509613;32.9615402;27.1634636;36.0384598;31.3269234;35.4519234;46.0673103;52.7692337;61.7019234;63.2115402;16.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.9134598;35.5096169;30.2596149;35.2019196;32.8557663;34.2403793;51.9807739;37.4519196;34.913456;54.7211533;54.509613;52.6634636;39.7788429;42.1538506;97.75,44,solid_clouds/keyframe_102.pcd
8240,10.7860269,16.962014,0,-119.617557,1.86666667;11.6380959;23.6380959;30.3238087;27.5809536;38.1714287;52.9142838;36.9142876;83.7142792;104.990471;164.266663;125.438103;136.180954;99.7904739;47.4761925;44.0571404;29.8285713;20.5809536;26.8571453;21.0476208;14.7333336;12.4761906;17.1238098;9.42857075;11.6571426;9.71428585;15.3428564;30.4571457;42.590477;37.5428581;0;0;0;0;0;0;0;0;0;0,104.438103;85.8380966;32.8666649;35.6761894;32.514286;27.8095207;25.8857117;34.9428558;30.7142868;37.7523842;42.3714294;49.30476;60.39048;61.1238022;15.8857145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.5523796;34.8380928;29.8761864;35.8761902;31.819046;34.9047585;52.0285759;38.8857155;33.7047615;53.733326;58.7333221;48.895237;39.4095192;43.2952423;94.2761917,44,solid_clouds/keyframe_103.pcd
8320,10.7899226,16.9643843,0,-119.605497,1.90476191;12.2380953;24.3238106;30.0571423;28.1142864;38.0380936;52.228569;42.7238083;76;97.6476288;167.447617;128.75238;136.942871;100.266678;50.9523811;43.6476173;28.2380962;19.3809547;28.5142841;20.0380974;16;11.5714283;14.7428579;8.38095284;11.6571426;12.3714285;14.0952377;31.8761902;41.9333344;37.5714302;0;0;0;0;0;0;0;0;0;0,105.085716;87.6952362;24.4952412;34.0380936;35.4380989;29.5619011;25.7904739;36.2571449;30.6857166;36.0952377;44.4380951;50.6285629;61.3619041;61.4190407;15.5428581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.9714317;35.2285728;31.4380951;36.2666702;33.2000008;34.6190491;51.5523758;36.0952377;34.2190475;53.8190422;53.5047569;51.2666626;39.6952324;42.7523766;94.4952393,44,solid_clouds/keyframe_104.pcd
8400,10.7719095,16.9658904,0,-107.071299,1.30303025;10.227273;17.44697;23.151516;21.212122;37.242424;57.4090881;34.3257561;45.9242439;68.0606079;109.47728;75.9015045;94.5757523;84.0530243;59.280304;42.765152;34.6818161;23.1893921;20.25;21.575758;25.227272;20.3409081;23.85606;12.795455;13.14394;15.931819;24.2121201;32.621212;35.7878799;27.69697;7.99999952;4.71212101;2.719697;0;3.5757575;1.63636363;10.045454;3.34848499;8.46212101;0.704545438,22.727272;27.60606;17.2727261;25.492424;17.40909;28.8106079;28.924242;36.386364;39.3636322;46.3560562;57.1742401;73.8787842;59.7348518;39.5909081;2.75757575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.05303001;24.0606079;22.886364;27.1969681;33.484848;28.0833321;26.9924278;35.1590919;44.098484;37.6818199;27.5303001;24.3030281;83.5833435;101.696968;88.9697037;18.60606,44,solid_clouds/keyframe_105.pcd
8480,13.921131,17.2059454,0,-20.5735378,1.67932487;4.64978886;9.69198322;15.8396626;13.2067509;16.0210972;24.2869186;17.9493675;23.6835442;29.3966255;50.8438797;82.9873505;61.5232048;86.1856537;63.3586502;56.2405014;75.2911377;60.6919823;45.0084381;40.8101273;35.4514771;42.1561203;48.6666679;52.5696182;55.122364;66.1940918;88.6413574;84.345993;64.9493713;34.2109718;67.7088623;46.1603394;39.2616005;3.24050617;0;0;0;0;0;0,108.434593;99.0675049;112.970467;86.1265869;29.3670883;35.5105476;81.9620132;68.4556961;31.3502121;33.4683533;31.3544312;18.8438797;10.0970449;11.4430389;3.25316477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.8481026;12.1772156;16.9029522;19.9662437;20.1645565;19.7299576;23.5316448;27.0464134;29.8354435;39.8649788;65.1223602;96.0084457;109.898735;135.345978;109.87764,44,solid_clouds/keyframe_106.pcd
8560,14.5045616,16.8358124,0,-122.272974,1.89999998;12.5583334;22.8250008;28.7750015;22.9166679;37.6833344;47.7249985;32.8416672;34.2583313;49.8000031;91.7500076;169.283325;134.100006;114.866669;102.241669;87.5250015;128.558334;103.633339;72.5416718;55.9166641;119.974998;46.6749954;28.1083355;5.25;6.69999981;0.733333349;0;0.916666687;3.66666675;5.5;4.58333349;5.5;5.5;3.66666675;4.58333349;4.7166667;1.89999998;5.69999981;4.75;0.949999988,35.6916656;23.8833294;23.8166676;30.6583366;24.2666626;28.0249996;31.8416653;25.8333302;36.3416634;40.7499962;42.0416641;58.9083366;69.1166687;68.6833344;17.9416656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.0916672;58.9999924;63.2499924;75.4000092;78.5250092;75.0916824;80.2666702;81.2416763;92.2833405;92.1416702;71.6333389;105.175011;58.033329;40.4166565;36.7249985,44,solid_clouds/keyframe_107.pcd
8640,14.4973572,16.838826,0,-122.392226,1.55038762;8.79844952;20.9612408;24.0775185;22.3333321;38.0155029;53.6666641;46.9767456;48.7131844;68.1162796;90.9069748;165.333328;136.720932;112.271309;107.503868;94.8759689;125.000008;106.837219;67.0387573;54.4418602;124.015503;42.0232544;29.8682175;5.58914709;7.04651165;0;0;0.782945752;2.34883714;3.13178301;3.91472864;3.91472864;4.00775194;2.62790704;2.62790704;2.62790704;5.25581408;1.75193799;3.50387597;1.75193799,39.0387573;26.8682156;27.2170563;34.3875999;27.7364349;37.0620193;27.9147282;32.1860466;32.2170563;40.9689941;42.0232544;58.0232582;64.4573669;65.5116272;16.6976757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.0620117;56.4806252;68.1550369;69.3875885;74.0697556;77.9844818;70.8914642;74.9612274;102.937981;104.426346;70.7674408;105.007744;68.7286682;41.5891495;40.1705399,44,solid_clouds/keyframe_108.pcd
8720,14.4996355,16.8392891,0,-122.373609,2.02479339;9.33057785;21.4214878;26.4628105;24.0413208;38.9008255;51.6363602;40.7768593;45.2231369;76.4876022;101.983467;183.768585;146.024796;117.413223;118.652908;94;124.727272;108.421494;73.1487579;60.6363678;128.049591;51.4628105;30.272728;4.99173546;6.76033068;0.752066135;0;0.801652908;4.00826454;2.40495872;4.00826454;4.00826454;4.00826454;2.85123968;3.80165291;2.85123968;4.75206614;2.85123968;4.75206614;2.85123968,40.8595047;25.438015;27.8842964;34.2314072;28.9338837;30.7685966;34.4214859;32.2148781;41.1570358;42.8843002;42.3884315;55.4876099;70.7190094;71.6859512;16.5619831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.9586792;57.9504204;72.3305817;75.479332;80.6280899;85.396698;71.132225;77.1074295;113.942162;107.049583;84.1487503;109.826439;68.5950394;45.7107506;41.4297562,44,solid_clouds/keyframe_109.pcd
8800,14.5060846,16.8410037,0,-122.34512,1.71428573;10.957983;22.1848736;26.8487396;24.5462189;37.3109245;53.3361359;34.9663887;38.6386566;49.1008415;93.8823547;167.235291;135.487411;119.697495;109.04203;97.7647095;127.915962;106.823524;65.6974792;62.0588226;127.705887;46;34.8151283;6.08403349;6.25210094;0.781512618;0;0.915966392;4.57983208;5.49579811;4.57983208;4.57983208;6.41176462;2.74789906;3.79831934;3.93277311;4.91596651;4.91596651;4.91596651;3.93277311,36.4369736;25.9495811;24.1344566;30.9831963;25.9915962;26.6806755;33.2268944;28.8655472;34.4789925;43.8151245;43.5126114;59.0420151;65.1932831;69.9411774;18.957983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5714226;61.2773056;69.6470642;73.0168076;83.5966415;80.2437057;81.5798416;83.2941284;101.85714;99.2857132;73.9663925;102.302521;62.8319359;41.3613434;37.5294075,44,solid_clouds/keyframe_110.pcd
8880,14.5045052,16.8398521,0,-122.378022,1.98473287;9.66412163;20.7328243;24.5496178;22.1450367;35.3358803;47.3282471;33.6641197;37.3282433;55.9236641;96.5877838;162.702301;135.35878;116.824425;109.916039;94.885498;122.854958;97.3358765;68.0686951;56.2748032;116.175568;44.7557259;31.0610676;4.81679392;7.36641216;0;0;0.816793919;4.08396959;4.08396959;4.08396959;4.90076351;4.90076351;3.43511438;3.60305333;4.5038166;2.70229006;5.40458012;4.5038166;2.70229006,34.435112;24.9160347;24.198473;29.3587799;26.9083958;27.0992374;31.4198494;28.2748089;31.6183205;42.3816757;40;58.8320618;60.9541931;63.4580193;17.6870232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.8015289;54.2137375;68.251915;69.9236603;72.7175598;76.8778534;72.7557373;73.2290115;101.740471;101.511459;78.67939;107.35878;68.3511505;39.557251;34.8549614,44,solid_clouds/keyframe_111.pcd
8960,14.5042772,16.8388887,0,-122.352688,1.66929138;10.1102362;21.677166;25.629921;23.7637806;36.5905533;48.3779526;36.3464584;38.2204742;56.4330673;96.3779526;169.795273;129.56691;114.952759;109.32283;99.629921;124.196846;97.5590591;67.3307114;52.1417313;125.220467;41.2519684;30.5590553;5.79527569;7.56692886;0;0;0.811023593;3.24409437;4.8661418;3.24409437;4.8661418;4.05511808;2.4330709;4.64566946;3.71653533;3.71653533;5.57480335;4.64566946;2.78740168,34.5747986;26.8503952;23.6929092;30.3543301;28.5433083;27.0629902;32.3936996;30.4803143;32.4645653;44.2913399;38.5826797;57.3622055;66.7716522;64.2913361;19.2047234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.1417389;55.4251976;68.5275574;69.448822;75.8425293;81.1496124;72.8897705;74.2519684;98.393692;103.346451;77.4803162;99.6377869;67.3307037;39.5905495;36.3149605,44,solid_clouds/keyframe_112.pcd
9040,15.7229524,16.7119121,0,0.120941264,2.40437174;6.50273228;15.1092892;20.03825;26.3770485;25.5573769;35.5355186;19.8743172;25.6721306;72.426239;72.9508209;84.0874329;90.6666718;78.31147;79.9234924;55.5792351;43.0928955;56.8633881;56.6065598;56.322403;44.3333359;48.7814217;93.7103882;74.4152985;77.0874329;50.4535484;56.8907127;49.2568321;21.5737705;10.2404366;0;0;0;0;0;0;0;0;0;0,85.0437012;88.3770447;36.0491791;15.0437155;27.3989067;36.6065559;29.8961773;27.3333321;30.5846977;38.9180336;20.6612015;34.7322388;11.6830597;17.6939888;10.8743172;6.85245895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.5409851;13.7759562;19.6666679;22.1420784;32.1256828;29.0163937;53.8251381;60.0710335;80.8415298;86.6174774;108.316948;117.262291;109.147552;92.8087463;89.7377014,44,solid_clouds/keyframe_113.pcd
9120,18.4498348,16.2983984,0,-79.6400828,1.88976383;11.338583;22.677166;28.0944862;20.8346462;29.5275574;46.5905495;20.0157471;33.3070869;53.0078773;84.8976364;157.385834;102.409447;108.763779;101.58268;109.803139;105.732285;115.566933;105.110237;64.5590591;60.1496124;75.6614151;71.7716522;36.8031502;30.4409466;8.8818903;13.7401571;5.47244072;12.015748;14.5826769;2.26771641;0;0;0;0;0;0;0;0;0,36.2834625;49.8582611;47.1732254;57.0393753;68.4015732;77.7873993;97.7795258;97.9055099;73.7401581;80.5511856;70.0944901;60.1653557;61.2598381;66.2440948;18.4881916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.3464584;89.2755814;74.5433121;69.2047272;58.9448776;46.4724388;32.4724426;39.1102409;25.3464546;28.0944881;20.385828;33.8425217;21.7716541;28.5354347;27.7637768,44,solid_clouds/keyframe_114.pcd
9200,18.4269093,16.2602123,0,-79.906704,1.6774193;10.5080643;21.1935482;25.5;22.1451626;30.0241947;43.25;19.9919338;31.9354858;53.8548393;81.4435501;168.427414;107.032249;108.25;108.05645;100.975815;105.983871;105.145149;112.411293;73.6935501;75.9193497;80.8064575;63.2177391;37.7177429;30.1370964;11.5564508;5.5403223;9.57258034;14.7338715;12.7016125;5.48387098;0;0;0;0;0;0;0;0;0,39.7016144;50.2661324;40.1290321;62.7822571;68.459671;76.3387222;89.2016068;103.120972;78.6209641;87.4838791;71.8871078;65.6854858;55.0483856;70.0483932;27.4677391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.3628998;86.5080643;70.540329;67.5806351;55.3951683;43.2580643;37.2258072;37.7177391;27.4919319;29.5806408;19.9032249;39.0725784;19.2338696;34.3870964;29.3870964,44,solid_clouds/keyframe_115.pcd
9280,18.4282846,16.2623087,0,-79.8785975,2.30158734;11.0873013;23.1111107;26.984127;20.4444447;28.8730164;42.7857132;21.0079384;33.4761887;52.5;81.7698517;161.920639;102.753967;88.428566;101.063492;98.7063446;109.738098;109.103172;114.960312;66.2460327;69.5158691;79.1031723;66.9682541;32.6746025;26.1825409;11.2063484;7.02380943;7.6984129;13.7063484;11.7301588;6.92857122;0;0;0;0;0;0;0;0;0,39.0555573;50.6587334;39.5476151;59.484127;65.9761887;73.3888931;85.8333282;94.4285889;78.3253937;81.1190491;77.6190414;63.1825447;52.6825447;65.8174591;28.5079384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.6825409;84.3412781;68.0476151;67.1269836;53.7936478;43.1111069;35.8888855;37.7539635;25.7460308;29.6984081;20.2380924;37.5872993;18.4047623;33.9523773;26.9999981,44,solid_clouds/keyframe_116.pcd
9360,18.4237528,16.2631105,0,-79.8872649,1.824;11.4799995;21.6240005;27.7200012;20.6479988;28.632;43.776001;22.5440006;31.7680016;52.0000038;80.9519958;161.584;106.991997;92.4320068;103.360001;109.048004;98.6959991;112.512001;108.391998;72.223999;72.711998;83.0960007;67.5920029;38.3920021;33;10.8000002;10.6879997;5.60000038;14.1440001;12.9279995;5.61600018;0;0;0;0;0;0;0;0;0,36.7600021;52.6880074;37.8400002;62.4079971;64.2080002;73.583992;83.776001;105.408005;83.3519974;84.423996;73.4319992;65.8960037;53.0880051;71.1839981;27.9920044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.7040024;88.1920013;68.2479935;67.711998;54.2879944;43.7679977;38.0239983;39.1840019;27.184;29.9040051;20.7600021;38.8080025;20.4239998;32.3120041;26.2240028,44,solid_clouds/keyframe_117.pcd
9440,18.4270457,16.2598221,0,-79.8433797,1.82677162;11.4566936;21.5590553;28;20.8503952;29.2755909;41.0708656;23.9842529;30.9133873;53.0551224;76.8110123;155.181091;108.078743;95.0157471;105.188972;106.09449;99.2362213;106.874016;112.322838;73.8503952;67.8425217;88.8346405;65.8110275;39.3385849;29.9527588;11.1811028;8.59842491;6.19685078;10.8425198;12.6850395;5.40944862;0;0;0;0;0;0;0;0;0,34.921257;52.9370041;38.1496086;61.2519684;65.1102295;71.1259918;84.1810989;101.51181;78.0078735;83.4803162;74.0393753;69.5118103;58.4566956;69.7873917;29.2440948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87.1417236;83.7244034;72.3464508;66.4330673;53.6141701;44.2362213;37.8661423;36.6220474;26.8976364;30.2519684;19.9212608;38.8740158;21.0944901;30.173233;26.4251976,44,solid_clouds/keyframe_118.pcd
9520,18.4253197,16.2622605,0,-79.8971349,1.73228347;10.6692915;21.0157471;26.9763794;20.9212608;29.5669289;42.7480316;21.6062984;30.8188972;53.8976326;79.8503952;157.566925;107.196846;94.7401505;118.322838;102.047249;101.566925;106.653542;113.425201;79.9133759;77.0708694;85.7401505;67.2677155;37.5984268;31.0866146;11.4409447;10.2598419;6.51968479;11.6850395;11.8582678;6.3937006;0;0;0;0;0;0;0;0;0,34.9212608;54.0944939;38.5039368;61.8976364;65.6614151;75.4173279;89.4094391;101.803139;79.196846;81.0314941;76.1732254;68.7401505;66.897644;69.2204666;27.3149605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.7322769;85.6771545;73.4803085;67.3936996;55.1417313;43.9921303;37.8188972;37.2834663;27.2440948;29.5669289;20.2755909;38.4645729;21.0236206;31.0236206;26.7559052,44,solid_clouds/keyframe_119.pcd
9600,18.4313853,16.260911,0,-79.9046849,1.66929138;10.4488192;21.0708656;25.7637806;20.9448814;29.3307076;42.0866165;22.4724407;32.5826797;53.8818893;79.9921188;159.771652;108.866142;91.8582687;115.141731;103.582672;98.0236206;109.370087;115.740166;71.7559052;78.8740158;76.3149567;66.3779526;38.3070869;31.598423;10.4645672;8.52755928;7.25196838;13.1968508;11.661417;6.18110275;0;0;0;0;0;0;0;0;0,38.9842529;52.5118103;36.1102371;63.8582611;66;73.5826797;84.1495972;101.110237;81.4015732;85.0472412;72.5118027;63.0944786;66.5354309;67.0866165;29.0393696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0157471;84.0944748;72.3464508;67.0236206;54.3149605;44.8110199;35.7401581;39.3385887;26.7007904;30.1889763;20.4803143;38.0472412;20.9212627;31.3464584;26.7165375,44,solid_clouds/keyframe_120.pcd
9680,18.4255822,16.2160896,0,-46.7893196,1.15436244;8.16778564;15.3892612;17.510067;17.0939598;33.3691292;46.4496613;31.0536919;31.6375828;46.7516747;79.6979828;137.34227;86.577179;84.1812134;85.4093933;65.979866;91.1342239;96.5906067;104.852341;85.8993301;74.0402679;86.5906067;65.7114105;32.0134201;8.06040287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,107.268448;100.167786;86.8322144;86.1946411;67.9597321;67.3758392;63.8187866;70.6174469;81.2953186;64.5436249;37.1006699;33.9395943;13.5771809;3.52348995;0.416107386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.04026794;32.3221474;24.1073837;22.2348976;26.5906029;21.9328861;23.5234871;20.2483215;27.483223;28.8590584;31.7986565;38.9328918;51.3556976;49.8926201;70.9194717;69.7852325,44,solid_clouds/keyframe_121.pcd
