wall_time,ros_time,msg_stamp,has_converged,matching_error,inlier_fraction,relative_x,relative_y,relative_z,relative_yaw
26.810986,1778659255.582309,1778659255.342005,1,0.008689,0.994492,-1.229572,6.065074,0.343957,1.189731
26.885123,1778659255.656449,1778659255.447409,1,0.008559,0.994770,-1.230134,6.073925,0.343396,1.190273
26.975038,1778659255.746364,1778659255.542004,1,0.008402,0.994521,-1.225034,6.065982,0.345215,1.192065
27.098649,1778659255.869973,1778659255.642025,1,0.008743,0.994335,-1.225597,6.068534,0.345768,1.192283
27.182487,1778659255.953814,1778659255.742025,1,0.008645,0.994417,-1.227553,6.065837,0.348248,1.192291
27.282454,1778659256.053797,1778659255.842010,1,0.008976,0.994085,-1.230367,6.063506,0.344528,1.191349
27.381862,1778659256.153190,1778659255.942018,1,0.008739,0.994472,-1.239133,6.066499,0.347445,1.191371
27.481826,1778659256.253152,1778659256.042525,1,0.009037,0.994134,-1.242713,6.067485,0.344276,1.190938
27.588816,1778659256.360153,1778659256.142114,1,0.009157,0.993829,-1.238638,6.072972,0.343226,1.191282
27.684346,1778659256.455673,1778659256.242042,1,0.009115,0.993994,-1.245401,6.070947,0.347510,1.189547
27.807283,1778659256.578612,1778659256.342237,1,0.008854,0.994242,-1.243176,6.063240,0.345260,1.191423
27.894389,1778659256.665738,1778659256.446482,1,0.009324,0.993747,-1.244778,6.066429,0.342990,1.190004
28.006941,1778659256.778264,1778659256.542020,1,0.009099,0.993903,-1.239158,6.067557,0.345334,1.190548
28.098597,1778659256.869921,1778659256.642044,1,0.009149,0.993695,-1.236790,6.069519,0.342147,1.190162
28.180941,1778659256.952268,1778659256.742048,1,0.009298,0.993693,-1.240389,6.071096,0.345867,1.190125
28.297606,1778659257.068934,1778659256.842065,1,0.009196,0.993615,-1.233311,6.069702,0.344652,1.192764
28.380875,1778659257.152200,1778659256.942028,1,0.008924,0.994015,-1.235117,6.069613,0.345565,1.191345
28.476275,1778659257.247600,1778659257.042281,1,0.009280,0.993627,-1.230318,6.069944,0.346577,1.192101
28.591148,1778659257.362473,1778659257.142333,1,0.009326,0.993533,-1.226714,6.067907,0.342169,1.191369
28.673895,1778659257.445228,1778659257.242517,1,0.009500,0.993546,-1.228442,6.063756,0.344469,1.190868
28.784636,1778659257.555963,1778659257.342435,1,0.009351,0.993526,-1.228263,6.065450,0.345129,1.191210
28.869381,1778659257.640711,1778659257.446514,1,0.009759,0.993228,-1.228240,6.067463,0.340860,1.191425
28.986155,1778659257.757483,1778659257.542614,1,0.009478,0.993455,-1.226948,6.065751,0.344988,1.191490
29.074737,1778659257.846064,1778659257.642060,1,0.009442,0.993305,-1.228176,6.064592,0.346993,1.190871
29.183988,1778659257.955311,1778659257.742347,1,0.008985,0.993848,-1.230314,6.069230,0.344804,1.188737
29.279611,1778659258.050949,1778659257.842082,1,0.009259,0.993692,-1.228880,6.063562,0.345044,1.190714
29.375314,1778659258.146645,1778659257.945049,1,0.009140,0.993828,-1.239314,6.071788,0.349023,1.188898
29.516481,1778659258.287807,1778659258.042058,1,0.008869,0.993912,-1.232204,6.070042,0.343294,1.191904
29.598045,1778659258.369370,1778659258.142476,1,0.009282,0.993764,-1.242705,6.068094,0.344094,1.190504
29.686907,1778659258.458231,1778659258.242044,1,0.009212,0.993831,-1.243893,6.068364,0.343502,1.189584
29.797437,1778659258.568765,1778659258.342139,1,0.009213,0.993508,-1.243265,6.070617,0.348814,1.191584
29.873808,1778659258.645136,1778659258.446523,1,0.009326,0.993627,-1.240435,6.069748,0.345156,1.190597
29.989458,1778659258.760781,1778659258.542091,1,0.008763,0.993856,-1.234862,6.064490,0.345614,1.194038
30.086943,1778659258.858268,1778659258.642088,1,0.008744,0.994054,-1.237067,6.061246,0.348474,1.191772
30.197431,1778659258.968760,1778659258.742345,1,0.008852,0.993979,-1.235445,6.061935,0.344560,1.192749
30.274226,1778659259.045556,1778659258.842069,1,0.008849,0.993921,-1.232085,6.070642,0.343242,1.190352
30.383425,1778659259.154769,1778659258.942081,1,0.008774,0.994082,-1.236495,6.071179,0.343400,1.191142
30.477436,1778659259.248760,1778659259.042091,1,0.008928,0.993933,-1.233244,6.073482,0.347207,1.191494
